GroundTruth,ModelOutput,ExecutionTime
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""['High Court Of Delhi At New Delhi']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""['Manmohan']"", ""LAWYER"": ""['Amit Sibal', 'Anuj Berry', 'Abhey J.V.', 'Saksham Dhingra', 'Vinay Tripathi', 'Malak Bhatt', 'Apoorva Murali', 'Surabhi Bhandari', 'Rajeev Virmani', 'Ajay Bhargava', 'Ankur Sangal', 'Sucheta Roy', 'Richa Bhargava', 'Saugaat Khurana', 'Niharika']"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""['Su-Kam Power Systems Ltd.']"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""['Kunwer Sachdev']"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: $~ * In The High Court Of Delhi At New Delhi + Cs(Comm) 1155/2018 & I.As.13597/2018 And 14309/2018 Su-Kam Power Systems Ltd. ..... Plaintiff Through: Mr. Amit Sibal, Senior Advocate with Mr. Anuj Berry, Mr. Abhey J.V., Mr. Saksham Dhingra, Mr. Vinay Tripathi Mr. Malak Bhatt, Ms. Apoorva Murali and Ms. Surabhi Bhandari, Advocates. versus Mr. Kunwer Sachdev & Anr. ..... Defendants Through: Mr.Rajeev Virmani, Sr.Advocate with Mr.Ajay Bhargava, Mr.Ankur Sangal, Ms.Sucheta Roy, Ms.Richa Bhargava,, Ms.Saugaat Khurana and Ms.Niharika, Advocates. Reserved on: 11th October, 2019 % Date of Decision: 30th October, 2019 Coram: Hon'Ble Mr. Justice Manmohan Judgment [/INST]
 {""CASE_NUMBER"": ""[]"", ""COURT"": ""['High Court Of Delhi At New Delhi']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""['Manmohan']"", ""LAWYER"": ""['Amit Sibal', 'Anuj Berry', 'Abhey J.V.', 'Saksham Dhingra', 'Vinay Tripathi', 'Malak Bhatt', 'Apoorva Murali', 'Surabhi Bhandari', 'Rajeev Virmani', 'Ajay Bhargava', 'Ankur Sangal', 'Sucheta Roy', 'Richa Bhargava', 'Saugaat Khurana', 'Niharika']"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""['Su-Kam Power Systems Ltd.']"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""['Kunwer Sachdev']"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}",15.752744436264038
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""['High Court Of Punjab And Haryana At Chandigarh']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""['Harinder Singh Sidhu']"", ""LAWYER"": ""['Sanjeev Goyal', 'Diwan S. Adlakha']"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""['Icici Lombard General Insurance Company Limited']"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""['Mehrana']"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: Fao-792-2018 [1] In The High Court Of Punjab And Haryana At Chandigarh Fao No.792 of 2018 (O&M) Date of Decision: August 06, 2018 Icici Lombard General Insurance Company Limited ...Appellant Versus Mehrana and others ...Respondents Coram:- Hon'Ble Mr.Justice Harinder Singh Sidhu Present: Mr.Sanjeev Goyal, Advocate for the appellant-Insurer. Mr.Diwan S. Adlakha, Advocate for respondents No.1 to 5. *** Harinder Singh Sidhu, J. [/INST]
 {""CASE_NUMBER"": ""[]"", ""COURT"": ""['High Court Of Punjab And Haryana At Chandigarh']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""['Harinder Singh Sidhu']"", ""LAWYER"": ""['Sanjeev Goyal', 'Diwan S. Adlakha']"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""['Icici Lombard General Insurance Company Limited']"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""['Mehrana']"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}",9.915804386138916
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""['Supreme Court Of India']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""['Canara Bank']"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""['N.G. Subbaraya Setty']"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: Reportable In The Supreme Court Of India Civil Appellate Jurisdiction Civil Appeal No.4233 Of 2018 (Arising Out Of Slp (C) No.25649 Of 2017) Canara Bank …Appellant Versus N.G. Subbaraya Setty & Anr. ...Respondents Judgment [/INST]
 {""CASE_NUMBER"": ""['slp (C) No.25649 Of 2017']"", ""COURT"": ""['Supreme Court Of India']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""['Canara Bank']"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""['N.G. Subbaraya Setty']"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}",9.757848262786865
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""['High Court Of Judicature At Allahabad']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""['Manju Rani Chauhan']"", ""LAWYER"": ""['Saiful Islam Siddiqui', 'Tahira Kazmi']"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""['Mohammad Azam Khan']"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""['State Of U.P.']"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: High Court Of Judicature At Allahabad A.F.R. Court No. - 76 Case :- Application U/S 482 No. - 39535 of 2019 Applicant :- Mohammad Azam Khan And 2 Others Opposite Party :- State Of U.P. And 2 Others Counsel for Applicant :- Saiful Islam Siddiqui,Tahira Kazmi Counsel for Opposite Party :- G.A. Hon'ble Mrs. Manju Rani Chauhan,J. [/INST]
 {""CASE_NUMBER"": ""['A.F.R. Court No. - 39535']"", ""COURT"": ""['High Court Of Judicature At Allahabad']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""['Manju Rani Chauhan']"", ""LAWYER"": ""['Saiful Islam Siddiqui', 'Tahira Kazmi']"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""['Mohammad Azam Khan']"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""['U.P.']"", ""RESPONDENT"": ""['State Of U.P.']"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}",11.863669157028198
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""[]"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: C/Lpa/1655/2019 Judgment Dated: 30/06/2021 In The High Court Of Gujarat At Ahmedabad R/Letters Patent Appeal No. 1655 of 2019 In R/Special Civil Application No. 5342 of 2017 With Civil Application (For Stay) No. 1 of 2019 In R/Letters Patent Appeal No. 1655 of 2019 For Approval And Signature: Honourable Mr. Justice J.B.Pardiwala Sd/- and Honourable Ms. Justice Vaibhavi D. Nanavati Sd/- ========================================================== 1 Whether Reporters of Local Papers may be allowed No to see the judgment ? 2 To be referred to the Reporter or not ? No 3 Whether their Lordships wish to see the fair copy No of the judgment ? 4 Whether this case involves a substantial question No of law as to the interpretation of the Constitution of India or any order made thereunder ? ========================================================== Navrangpura Gam Dharmada Trust Thru Trustees Versus Gautambhai Bhikhabhai Thakor ========================================================== Appearance: Mr. Mehul Suresh Shah, Ld. Sr. Counsel With Mr Vishal C Mehta(6152) for the Appellant(s) No. 1,2,3,4 for the Respondent(s) No. 2,3,4,5 Mr. Ansin Desai, Ld. Sr. Counsel With Mr. Zalak B Pipalia(6161) for the Respondent(s) No. 1 ========================================================== Coram:Honourable Mr. Justice J.B.Pardiwala and Honourable Ms. Justice Vaibhavi D. Nanavati Date : 30/06/2021 Page 1 of 34 Downloaded on : Sat Jan 15 09:36:25 Ist 2022 C/Lpa/1655/2019 Judgment Dated: 30/06/2021 Oral Judgment [/INST]
 {""CASE_NUMBER"": ""[]"", ""COURT"": ""['High Court Of Gujarat At Ahmedabad']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""['J.B.Pardiwala', 'Vaibhavi D. Nanavati']"", ""LAWYER"": ""['Mehul Suresh Shah', 'Vishal C Mehta', 'Ansin Desai', 'Zalak B Pipalia']"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""['Navrangpura Gam Dharmada Trust']"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""['Gautambhai Bhikhabhai Thakor']"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}",13.504698753356934
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""['Supreme Court Of India']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""['Ram Lal']"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""['State Of Himachal Pradesh']"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: Reportable In The Supreme Court Of India Criminal Appellate Jurisdiction Criminal Appeal No.576 Of 2010 Ram Lal ….Appellant Versus State Of Himachal Pradesh ….Respondent With Criminal Appeal No. 577 Of 2010 Criminal Appeal No. 578 Of 2010 Judgment [/INST]
 {""CASE_NUMBER"": ""['Criminal Appeal No.576', 'Criminal Appeal No.577', 'Criminal Appeal No.578']"", ""COURT"": ""['Supreme Court Of India']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""['Ram Lal']"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""['State Of Himachal Pradesh']"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}",9.48952603340149
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""['Supreme Court Of India']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""['Farida Begum']"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""['State of Uttarakhand']"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: 1 Non­Reportable In The Supreme Court Of India Criminal Appellate Jurisdiction Criminal Appeal No.1560 Of 2013 Farida Begum .. Appellant Versus State of Uttarakhand .. Respondent With Criminal Appeal No. 1652 of 2013 and Criminal Appeal No. 1653 of 2013 J U D G M E N T [/INST]
 {""CASE_NUMBER"": ""['Criminal Appeal No.1560 Of 2013', 'Criminal Appeal No.1652 of 2013', 'Criminal Appeal No.1653 of 2013']"", ""COURT"": ""['Supreme Court Of India']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""['Farida Begum']"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""['State of Uttarakhand']"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}",11.97626543045044
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""['High Court Of Punjab And Haryana At Chandigarh']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""['Raj Mohan Singh']"", ""LAWYER"": ""['Puneet Kansal', 'Nikhita Kansal', 'Vikas Bahl', 'C.M. Munjal', 'Priyanka Kansal']"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""['Municipal Committee/Council, Jalalabad(W)']"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""['Vimla Devi']"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: Cr No.4242 of 2019(O&M) 1 In The High Court Of Punjab And Haryana At Chandigarh Cr No.4242 of 2019(O&M) Date of Decision-19.11.2019 Municipal Committee/Council, Jalalabad(W) ... Petitioner Versus Vimla Devi (now deceased) through her Lr and others ... Respondents Coram:-Hon'Ble Mr. Justice Raj Mohan Singh Present: Mr. Puneet Kansal, Advocate and Ms. Nikhita Kansal, Advocate for the petitioners. Mr. Vikas Bahl, Senior Advocate with Mr. C.M. Munjal, Advocate and Ms. Priyanka Kansal, Advocate for respondents No.1 and 2. *** Raj Mohan Singh, J. [/INST]
 {""CASE_NUMBER"": ""['Cr No.4242 of 2019(O&M)']"", ""COURT"": ""['High Court Of Punjab And Haryana At Chandigarh']"", ""DATE"": ""['19.11.2019']"", ""GPE"": ""['Jalalabad(W)']"", ""JUDGE"": ""['Raj Mohan Singh']"", ""LAWYER"": ""['Puneet Kansal', 'Nikhita Kansal', 'Vikas Bahl', 'C.M. Munjal', 'Priyanka Kansal']"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""['Vimla Devi']"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}",13.858152866363525
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""['High Court Of Madhya Pradesh : Bench At Indore']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""['Vivek Rusia']"", ""LAWYER"": ""['A.S. Garg', 'Sapnesh Jain', 'Gulab Sharma']"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""['Sabbir Khan']"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""['Sher Mohmmad']"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: 1 S.A. No. 421/2001 High Court Of Madhya Pradesh : Bench At Indore (Single Bench : Hon. Mr. Justice Vivek Rusia) S.A. No.421 of 2001 Sabbir Khan (Deceased) through. ... Appellants. L.Rs. - Habib Khan & others. Defendants no.2 to 4. Vs. Sher Mohmmad & others. ...Respondents ~.~.~.~.~.~.~.~.~.~.~.~.~.~.~.~.~.~.~.~.~.~.~.~. Shri A.S. Garg, Sr. Advocate with Shri Sapnesh Jain, Advocate for appellants. Shri Gulab Sharma, Advocate for respondent No.1. ~.~.~.~.~.~.~.~.~.~.~.~.~.~.~.~.~.~.~.~.~.~.~.~. Judgment [/INST]
 {""CASE_NUMBER"": ""[]"", ""COURT"": ""['High Court Of Madhya Pradesh : Bench At Indore']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""['Vivek Rusia']"", ""LAWYER"": ""['A.S. Garg', 'Sapnesh Jain', 'Gulab Sharma']"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""['Sabbir Khan', 'Habib Khan']"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""['Sher Mohmmad']"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}",11.507412433624268
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""['S U P R E M E C O U R T O F I N D I A', 'High Court Of Judicature At Allahabad, Lucknow Bench']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""['Uday Umesh Lalit', 'Aniruddha Bose']"", ""LAWYER"": ""['Pradeep Kant', 'Divyanshu Sahay', 'Rohit Kumar Singh', 'Shradha Narayan', 'Sanjay Goel']"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""['Rakesh Kumar']"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""['State Of Uttar Pradesh']"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: Item No.16 Court No.7 Section Ii S U P R E M E C O U R T O F I N D I A Record Of Proceedings Special Leave Petition (Criminal) Diary No(s). 16399/2019 (Arising out of impugned final judgment and order dated 06-12-2018 in Crmwp No. 35460/2018 passed by the High Court Of Judicature At Allahabad, Lucknow Bench) Rakesh Kumar Petitioner(s) Versus The State Of Uttar Pradesh & Ors. Respondent(s) (For Admission and I.R. and Ia No.75301/2019-CONDONATION Of Delay In Filing and Ia No.75313/2019-EXEMPTION From Filing O.T. and Ia No.75311/2019-PERMISSION To File Additional Documents/Facts/Annexures ) Date : 23-09-2019 This petition was called on for hearing today. Coram : Hon'Ble Mr. Justice Uday Umesh Lalit Hon'Ble Mr. Justice Aniruddha Bose For Petitioner(s) Mr. Pradeep Kant, Sr. Adv. Mr. Divyanshu Sahay, Adv. Mr. Rohit Kumar Singh, Aor Ms. Shradha Narayan, Adv. Mr. Sanjay Goel, Adv. For Respondent(s) Upon hearing the counsel the Court made the following O R D E R [/INST]
 {""CASE_NUMBER"": ""[]"", ""COURT"": ""['High Court Of Judicature At Allahabad']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""['Uday Umesh Lalit', 'Aniruddha Bose']"", ""LAWYER"": ""['Pradeep Kant', 'Divyanshu Sahay', 'Rohit Kumar Singh', 'Shradha Narayan', 'Sanjay Goel']"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""['Rakesh Kumar']"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""['State Of Uttar Pradesh']"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}",12.429612636566162
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""[]"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: Non­Reportable In The Supreme Court Of India Civil Appellate Jurisdiction Civil Appeal NO(s). 8109 Of 2010 Goli Vijayalakshmi & Ors. ….Appellant(s) Versus Yendru Sathiraju(Dead) By Lrs. & Ors. ….Respondent(s) With Civil Appeal NO(s). 8110 Of 2010 Judgment [/INST]
 {""CASE_NUMBER"": ""[]"", ""COURT"": ""['Supreme Court Of India']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""['Goli Vijayalakshmi', 'Yendru Sathiraju']"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}",8.210655689239502
